gender,SeniorCitizen,Partner,Dependents,tenure,tenure_scaled,PhoneService,MultipleLines,Internet_DSL,Internet_Fiber,Internet_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_month,Contract_1year,Contract_2year,PaperlessBilling,PM_electronic_check,PM_mailed_check,PM_bank_transfer,PM_credit_card,MonthlyCharges,MonthlyCharges_scaled,TotalCharges,TotalCharges_scaled,Churn
1,0,1,0,72,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,79.55,0.6099502488,5810.9,0.6690885225,0
1,0,0,1,10,0.1388888889,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.8,0.06517412935,223.9,0.02578067428,0
0,0,0,0,18,0.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.65,0.01393034826,391.7,0.04510178703,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,79.95,0.6139303483,79.95,0.009205738762,1
0,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.3,0.01044776119,19.3,0.002222273397,1
1,0,0,0,9,0.125,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,94.05,0.7542288557,811.65,0.09345638357,0
1,0,0,0,2,0.02777777778,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,90.75,0.7213930348,174.75,0.02012136146,0
0,0,1,0,40,0.5555555556,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,78.85,0.6029850746,3126.85,0.3600370763,0
1,0,1,0,69,0.9583333333,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,99.5,0.8084577114,6841.45,0.7877498618,0
0,0,1,0,37,0.5138888889,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,99.2,0.8054726368,3754.6,0.4323185335,1
1,0,0,1,18,0.25,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,80.55,0.6199004975,1406.65,0.1619668847,0
1,1,1,0,11,0.1527777778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.2,0.5169154229,834.7,0.09611044584,0
0,0,1,0,8,0.1111111111,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,85.2,0.6661691542,627.4,0.07224115696,1
0,0,0,0,3,0.04166666667,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,75.25,0.5671641791,242,0.02786477524,1
1,0,1,1,55,0.7638888889,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,59.45,0.4099502488,3157,0.3635086588,0
1,0,1,0,33,0.4583333333,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,93.35,0.7472636816,3092,0.3560243183,0
0,0,0,0,46,0.6388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44.95,0.2656716418,2168.9,0.2497351695,0
1,0,0,0,34,0.4722222222,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.1,0.07810945274,980.35,0.1128811256,0
0,0,0,0,3,0.04166666667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.2,0.01940298507,65.95,0.007593726971,0
1,0,1,1,30,0.4166666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21.25,0.02985074627,711.9,0.08197079956,0
0,0,0,0,33,0.4583333333,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,59.4,0.4094527363,1952.8,0.2248526161,0
1,0,1,1,45,0.625,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,95,0.763681592,4368.85,0.5030455508,0
1,0,0,0,40,0.5555555556,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,61.9,0.4343283582,2647.1,0.3047968865,0
0,0,0,0,71,0.9861111111,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,118.65,0.9990049751,8477.6,0.9761422255,0
1,0,0,0,1,0.01388888889,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,54.35,0.3592039801,54.35,0.006258060059,1
0,0,1,1,72,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,64.45,0.4597014925,4528,0.5213706706,0
0,0,1,1,22,0.3055555556,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80.15,0.615920398,1790.65,0.2061820652,0
1,0,1,1,46,0.6388888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20.2,0.01940298507,845.6,0.09736551216,0
0,0,1,1,55,0.7638888889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0.02736318408,1210.3,0.1393584193,0
1,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.45,0.02189054726,20.45,0.002354688651,0
0,0,0,0,12,0.1666666667,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,75.85,0.5731343284,854.45,0.0983845339,0
1,0,0,0,31,0.4305555556,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.45,0.6189054726,2429.1,0.2796955601,0
1,0,1,0,5,0.06944444444,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,24.95,0.06666666667,100.4,0.01156042741,1
0,0,1,1,67,0.9305555556,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,75.5,0.5696517413,5229.45,0.6021382185,0
1,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44.45,0.2606965174,44.45,0.005118137436,0
1,0,1,0,40,0.5555555556,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,42.35,0.239800995,1716.45,0.1976384027,1
1,0,1,1,41,0.5694444444,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,74.55,0.560199005,3023.55,0.3481427321,0
1,0,0,0,1,0.01388888889,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,75.3,0.5676616915,75.3,0.00867032056,1
1,0,0,0,51,0.7083333333,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,94.8,0.7616915423,4837.6,0.5570191599,1
1,0,1,1,42,0.5833333333,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,48.15,0.2975124378,2032.3,0.2340065402,0
1,0,1,1,23,0.3194444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.65,0.01393034826,436.9,0.05030628224,0
0,1,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70.55,0.52039801,70.55,0.008123387988,1
0,0,0,0,1,0.01388888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.15,0.01890547264,20.15,0.002320145542,0
0,0,0,0,56,0.7777777778,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,106.6,0.8791044776,5893.95,0.6786512067,0
1,0,0,1,15,0.2083333333,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,91,0.723880597,1430.05,0.1646612472,0
1,0,1,1,12,0.1666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,25.4,0.07114427861,313,0.03603997789,0
0,0,1,1,54,0.75,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,69.95,0.5144278607,3871.85,0.4458191323,0
0,0,0,0,7,0.09722222222,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,66.85,0.4835820896,458.1,0.05274732867,0
0,0,1,1,33,0.4583333333,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,86.15,0.6756218905,2745.7,0.3161500553,1
1,0,1,1,16,0.2222222222,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.15,0.01890547264,341.35,0.03930430177,0
0,0,0,1,21,0.2916666667,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,64.85,0.463681592,1336.8,0.1539240973,0
1,1,1,0,30,0.4166666667,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,74.85,0.5631840796,2181.75,0.251214766,0
1,0,0,0,3,0.04166666667,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,50.5,0.3208955224,147.75,0.01701248158,0
1,0,0,0,11,0.1527777778,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,72.9,0.5437810945,818.45,0.09423936072,0
0,0,0,0,62,0.8611111111,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,115.05,0.9631840796,7133.45,0.821371822,0
1,0,0,0,18,0.25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0.007462686567,348.8,0.04016212233,0
1,0,0,1,6,0.08333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.55,0.01293532338,128.6,0.01480747973,0
0,0,0,0,46,0.6388888889,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,101.1,0.8243781095,4674.4,0.5382277082,0
1,0,0,0,21,0.2916666667,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,84.1,0.6552238806,1737.45,0.2000564204,0
1,0,0,0,68,0.9444444444,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24.15,0.05870646766,1498.85,0.1725831338,0
0,0,0,0,1,0.01388888889,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,50.1,0.3169154229,50.1,0.005768699337,0
0,0,1,0,25,0.3472222222,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,74.6,0.5606965174,1797.75,0.2069995855,0
0,0,0,1,24,0.3333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.75,0.01492537313,498.1,0.05735307664,0
0,0,1,0,30,0.4166666667,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85,0.6641791045,2624.25,0.302165853,1
0,0,0,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80.55,0.6199004975,184.1,0.02119795505,1
1,0,1,0,51,0.7083333333,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,106.8,0.8810945274,5498.8,0.6331521739,0
0,0,1,1,57,0.7916666667,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,84.5,0.6592039801,4845.4,0.5579172808,0
0,0,0,0,15,0.2083333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25.05,0.06766169154,369.1,0.04249953943,0
0,0,1,1,72,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,83.7,0.6512437811,6096.9,0.7020196205,0
0,0,0,0,2,0.02777777778,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,75.8,0.5726368159,160.75,0.01850934967,1
1,0,1,0,28,0.3888888889,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,96.6,0.77960199,2684.35,0.3090859893,0
1,1,1,0,29,0.4027777778,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,98.5,0.7985074627,3004.15,0.3459089444,1
1,0,1,1,70,0.9722222222,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,101.1,0.8243781095,6994.8,0.8054071481,0
0,0,0,0,13,0.1805555556,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.2,0.01940298507,273.25,0.03146301584,0
0,1,1,0,59,0.8194444444,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,94.05,0.7542288557,5483.9,0.6314365328,0
1,1,1,0,13,0.1805555556,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,95.25,0.7661691542,1233.65,0.1420470247,1
1,1,1,0,7,0.09722222222,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,74.4,0.5587064677,527.9,0.06078435888,1
0,0,1,0,62,0.8611111111,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,81,0.6243781095,4985.9,0.5740949705,0
0,0,0,0,21,0.2916666667,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,60.25,0.4179104478,1258.35,0.1448910741,0
0,0,0,0,2,0.02777777778,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,60.85,0.423880597,111.4,0.01282700811,0
0,0,0,0,1,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.95,0.255721393,43.95,0.005060565586,0
1,0,0,0,4,0.05555555556,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,86.05,0.6746268657,308.1,0.03547577377,0
0,0,0,0,19,0.2638888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.25,0.01990049751,383.65,0.04417488025,0
0,0,0,0,30,0.4166666667,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,85.15,0.6656716418,2555.9,0.2942957811,1
1,0,1,1,67,0.9305555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.4,0.01144278607,1284.2,0.1478675387,0
1,1,1,0,72,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,102.65,0.839800995,7550.3,0.8693694731,0
1,0,1,0,53,0.7361111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.9,0.01641791045,1110.05,0.1278152634,0
0,0,0,0,5,0.06944444444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.55,0.01293532338,99.6,0.01146831245,0
1,1,1,0,71,0.9861111111,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,95.5,0.7686567164,6707.15,0.772286063,0
0,0,1,1,50,0.6944444444,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,84.15,0.655721393,4164.4,0.4795044215,0
1,0,1,1,56,0.7777777778,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,103.2,0.8452736318,5873.75,0.676325304,0
1,0,0,0,2,0.02777777778,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,50.2,0.3179104478,109.25,0.01257944915,0
0,1,0,0,2,0.02777777778,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,88.55,0.6995024876,179.25,0.02063950811,1
1,0,1,1,24,0.3333333333,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,54.75,0.3631840796,1338.15,0.1540795413,1
1,0,1,1,46,0.6388888889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.95,0.01691542289,862.4,0.09929992631,0
1,0,1,0,71,0.9861111111,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.25,0.9751243781,8564.75,0.9861769989,0
0,0,0,0,29,0.4027777778,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,31.2,0.1288557214,926.2,0.1066460943,0
1,0,1,1,69,0.9583333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24.45,0.06169154229,1718.2,0.1978399042,0
1,0,1,0,71,0.9861111111,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,84.2,0.6562189055,5956.85,0.6858937454,0
0,1,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,91.3,0.7268656716,91.3,0.01051261975,1
1,1,1,0,56,0.7777777778,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,85.65,0.6706467662,4824.45,0.5555050203,0
1,0,0,1,56,0.7777777778,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,21.2,0.02935323383,1238.65,0.1426227432,0
1,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,79.5,0.6094527363,79.5,0.009153924097,1
0,0,1,0,28,0.3888888889,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25.55,0.07263681592,672.2,0.07739959469,0
0,0,1,1,19,0.2638888889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.2,0.01940298507,382.2,0.04400792189,0
1,0,1,0,66,0.9166666667,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,63.85,0.4537313433,4264.6,0.4910418202,0
0,0,1,1,17,0.2361111111,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,61.95,0.4348258706,1070.7,0.1232843589,0
1,0,1,1,52,0.7222222222,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.75,0.07462686567,1345.85,0.1549661478,0
0,0,0,0,19,0.2638888889,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,58.2,0.3975124378,1045.25,0.1203539517,0
0,0,0,0,36,0.5,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,85.85,0.6726368159,3003.55,0.3458398581,0
1,1,1,0,7,0.09722222222,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,70.1,0.515920398,467.55,0.05383543662,1
1,0,1,1,72,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,104.9,0.8621890547,7537.5,0.8678956338,0
1,0,1,1,67,0.9305555556,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,111.3,0.9258706468,7482.1,0.8615166728,1
1,1,0,0,34,0.4722222222,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,99.85,0.8119402985,3343.15,0.3849426584,0
1,1,1,0,57,0.7916666667,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,95.25,0.7661691542,5427.05,0.6248906135,1
0,0,1,0,7,0.09722222222,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,86.25,0.6766169154,587.1,0.06760086588,1
0,1,1,0,1,0.01388888889,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.8,0.8213930348,100.8,0.01160648489,1
1,0,1,0,8,0.1111111111,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19.55,0.01293532338,161.15,0.01855540715,0
0,0,0,0,69,0.9583333333,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,104,0.8532338308,7028.5,0.8092874908,0
0,0,1,0,50,0.6944444444,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,104.4,0.8572139303,5232.9,0.6025354643,0
1,0,0,0,10,0.1388888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.5,0.01243781095,225.85,0.0260052045,0
0,0,1,1,12,0.1666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.25,0.06965174129,274.7,0.03162997421,0
0,0,0,0,14,0.1944444444,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,86.3,0.6771144279,1180.95,0.1359789517,1
0,0,1,0,70,0.9722222222,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,49.85,0.3144278607,3370.2,0.3880572955,0
0,1,0,0,64,0.8888888889,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,108.95,0.9024875622,7111.3,0.8188213891,0
0,0,1,1,66,0.9166666667,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,89.9,0.7129353234,5958.85,0.6861240328,0
0,0,1,1,71,0.9861111111,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,82,0.6343283582,5999.85,0.6908449245,0
1,1,0,0,20,0.2777777778,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,89.95,0.7134328358,1648.45,0.1898086312,0
1,0,1,0,72,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,79.35,0.607960199,5753.25,0.6624504882,0
0,0,1,1,71,0.9861111111,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,64.05,0.455721393,4492.9,0.5173291268,0
1,0,1,1,38,0.5277777778,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,101.15,0.8248756219,3956.7,0.4555890752,0
0,0,0,0,28,0.3888888889,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,89.95,0.7134328358,2625.55,0.3023155398,1
1,1,1,0,17,0.2361111111,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,76.45,0.5791044776,1233.4,0.1420182388,1
1,0,0,0,33,0.4583333333,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,39.1,0.2074626866,1309,0.1507231024,0
0,0,1,1,23,0.3194444444,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,34.6,0.1626865672,813.45,0.09366364223,0
1,0,1,1,58,0.8055555556,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.55,0.01293532338,1108.8,0.1276713338,0
0,1,1,0,70,0.9722222222,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,104.45,0.8577114428,7349.35,0.8462313467,0
1,0,1,0,4,0.05555555556,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.5,0.5199004975,294.2,0.03387527634,0
1,0,1,1,45,0.625,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.35,0.02089552239,929.2,0.1069915254,0
1,0,0,0,10,0.1388888889,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,70,0.5149253731,740,0.08520633751,1
1,0,1,1,36,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.45,0.01194029851,754.5,0.08687592115,0
1,0,0,0,54,0.75,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,69.9,0.5139303483,3883.3,0.4471375276,0
1,0,1,1,23,0.3194444444,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,59.7,0.4124378109,1414.2,0.1628362196,0
0,0,1,1,41,0.5694444444,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,78.35,0.5980099502,3211.2,0.3697494473,0
1,1,0,0,5,0.06944444444,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,71.45,0.5293532338,371.6,0.04278739867,0
1,0,1,1,27,0.375,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,45.85,0.2746268657,1246.4,0.1435151069,0
0,0,0,0,1,0.01388888889,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,95.85,0.7721393035,95.85,0.01103652358,0
0,0,1,1,67,0.9305555556,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,35.7,0.1736318408,2545.7,0.2931213154,0
0,1,1,1,72,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,89.55,0.7094527363,6448.85,0.7425444455,0
0,0,1,1,56,0.7777777778,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,24.95,0.06666666667,1468.9,0.16913458,0
1,0,1,1,44,0.6111111111,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.85,0.06567164179,1013.6,0.1167096536,0
0,1,1,0,66,0.9166666667,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,100.8,0.8213930348,6690.75,0.7703977063,0
0,0,0,0,34,0.4722222222,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,64.4,0.4592039801,2088.75,0.240506402,1
0,0,1,0,69,0.9583333333,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,105.35,0.8666666667,7240.65,0.8337152266,0
0,0,1,1,1,0.01388888889,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,102.45,0.8378109453,102.45,0.011796472,1
0,0,0,0,40,0.5555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.65,0.01393034826,830.25,0.09559805637,0
1,0,1,1,30,0.4166666667,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,54.45,0.360199005,1588.7,0.1829287951,0
0,0,0,0,11,0.1527777778,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,70.5,0.5199004975,829.3,0.09548866986,0
0,0,0,0,15,0.2083333333,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.1,0.0184079602,302.45,0.03482521186,0
1,0,0,0,11,0.1527777778,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,69.35,0.5084577114,712.25,0.08201109985,0
0,0,1,1,64,0.8888888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.8,0.01542288557,1336.65,0.1539068257,0
1,1,1,0,72,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,74.4,0.5587064677,5360.75,0.6172565862,0
1,1,1,0,72,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,93.05,0.744278607,6735.05,0.7754985722,0
0,0,0,1,1,0.01388888889,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,51.2,0.3278606965,51.2,0.005895357406,0
0,0,0,1,15,0.2083333333,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,65.6,0.4711442786,1010,0.1162951363,0
0,0,0,0,60,0.8333333333,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,80.55,0.6199004975,4847.05,0.5581072679,0
1,0,0,0,56,0.7777777778,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,52.7,0.3427860697,3019.7,0.3476994289,0
0,0,0,0,8,0.1111111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.85,0.02587064677,161.65,0.018612979,0
0,0,0,0,3,0.04166666667,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,80.1,0.6154228856,217.55,0.02504951179,1
0,0,1,0,49,0.6805555556,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,52.15,0.3373134328,2583.75,0.2975025332,0
0,0,0,0,2,0.02777777778,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,80.2,0.6164179104,146.05,0.01681673729,1
0,0,0,0,6,0.08333333333,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,98.15,0.7950248756,567.45,0.06533829219,1
1,0,0,0,70,0.9722222222,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,114.95,0.9621890547,7711.25,0.8879018515,0
1,0,0,0,12,0.1666666667,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,112.95,0.9422885572,1384.75,0.1594452377,1
